# created 10/08/25
# Serial hybrid powertrain mapping using power_transmission_computation
# generated by PowertrainMapper with component_matices using PowertrainMapper
# NOTE: this powertrain is for example/testing purposes only

Mach_Number, Altitude (ft), Supplied_Power_Ratio (-), Shaft_Power_Ratio (-),   Throttle, Gross_Thrust (lbf), Ram_Drag (lbf), Fuel_Flow (lb/h), NOx_Rate (lb/h), Electric_Power (kW)
      0.9,     30000.0,                0.250000,           1.000000,     22.0,           257.4,        1134.0,         223.2,      3.3476,         134.444
      0.9,     30000.0,                0.250000,           1.000000,     24.0,           280.8,        1134.0,         243.5,      3.6519,         146.667
      0.9,     30000.0,                0.250000,           1.000000,     26.0,           304.1,        1134.0,         263.7,      3.9562,         158.889
      0.9,     30000.0,                0.250000,           1.000000,     30.0,           350.9,        1134.0,         304.3,      4.5649,         183.333
      0.9,     30000.0,                0.250000,           1.000000,     34.0,           397.7,        1134.0,         344.9,      5.1735,         207.778
      0.9,     30000.0,                0.250000,           1.000000,     38.0,           444.5,        1134.0,         385.5,      5.7822,         232.222
      0.9,     30000.0,                0.250000,           1.000000,     42.0,           491.3,        1134.0,         426.1,      6.3908,         256.667
      0.9,     30000.0,                0.250000,           1.000000,     46.0,           538.1,        1134.0,         466.6,      6.9995,         281.111
      0.9,     30000.0,                0.250000,           1.000000,     48.0,           561.5,        1134.0,         486.9,      7.3038,         293.333
      0.9,     30000.0,                0.250000,           1.000000,     50.0,           584.9,        1134.0,         507.2,      7.6081,         305.556
      0.9,     30000.0,                0.500000,           1.000000,     21.0,           399.8,        1134.0,         213.0,      3.1954,         385.000
      0.9,     30000.0,                0.500000,           1.000000,     22.0,           418.9,        1134.0,         223.2,      3.3476,         403.333
      0.9,     30000.0,                0.500000,           1.000000,     24.0,           456.9,        1134.0,         243.5,      3.6519,         440.000
      0.9,     30000.0,                0.500000,           1.000000,     26.0,           495.0,        1134.0,         263.7,      3.9562,         476.667
      0.9,     30000.0,                0.500000,           1.000000,     30.0,           571.2,        1134.0,         304.3,      4.5649,         550.000
      0.9,     30000.0,                0.500000,           1.000000,     34.0,           647.3,        1134.0,         344.9,      5.1735,         623.333
      0.9,     30000.0,                0.500000,           1.000000,     38.0,           723.5,        1134.0,         385.5,      5.7822,         696.667
      0.9,     30000.0,                0.500000,           1.000000,     42.0,           799.6,        1134.0,         426.1,      6.3908,         770.000
      0.9,     30000.0,                0.500000,           1.000000,     46.0,           875.8,        1134.0,         466.6,      6.9995,         843.333
      0.9,     30000.0,                0.500000,           1.000000,     48.0,           913.9,        1134.0,         486.9,      7.3038,         880.000
      0.9,     30000.0,                0.500000,           1.000000,     50.0,           952.0,        1134.0,         507.2,      7.6081,         916.667
      0.9,     30000.0,                0.750000,           1.000000,     21.0,           862.3,        1134.0,         213.0,      3.1954,        1155.000
      0.9,     30000.0,                0.750000,           1.000000,     22.0,           903.4,        1134.0,         223.2,      3.3476,        1210.000
      0.9,     30000.0,                0.750000,           1.000000,     24.0,           985.5,        1134.0,         243.5,      3.6519,        1320.000
      0.9,     30000.0,                0.750000,           1.000000,     26.0,          1067.6,        1134.0,         263.7,      3.9562,        1430.000
      0.9,     30000.0,                0.750000,           1.000000,     30.0,          1231.9,        1134.0,         304.3,      4.5649,        1650.000
      0.9,     30000.0,                0.750000,           1.000000,     34.0,          1396.1,        1134.0,         344.9,      5.1735,        1870.000
      0.9,     30000.0,                0.750000,           1.000000,     38.0,          1560.4,        1134.0,         385.5,      5.7822,        2090.000
      0.9,     30000.0,                0.750000,           1.000000,     42.0,          1724.6,        1134.0,         426.1,      6.3908,        2310.000
      0.9,     30000.0,                0.750000,           1.000000,     46.0,          1888.9,        1134.0,         466.6,      6.9995,        2530.000
      0.9,     30000.0,                0.750000,           1.000000,     48.0,          1971.0,        1134.0,         486.9,      7.3038,        2640.000
      0.9,     30000.0,                0.750000,           1.000000,     50.0,          2053.1,        1134.0,         507.2,      7.6081,        2750.000
      0.9,     30000.0,                1.000000,           1.000000,     21.0,           231.2,        1134.0,           0.0,      0.0000,         385.000
      0.9,     30000.0,                1.000000,           1.000000,     22.0,           242.3,        1134.0,           0.0,      0.0000,         403.333
      0.9,     30000.0,                1.000000,           1.000000,     24.0,           264.3,        1134.0,           0.0,      0.0000,         440.000
      0.9,     30000.0,                1.000000,           1.000000,     26.0,           286.3,        1134.0,           0.0,      0.0000,         476.667
      0.9,     30000.0,                1.000000,           1.000000,     30.0,           330.3,        1134.0,           0.0,      0.0000,         550.000
      0.9,     30000.0,                1.000000,           1.000000,     34.0,           374.4,        1134.0,           0.0,      0.0000,         623.333
      0.9,     30000.0,                1.000000,           1.000000,     38.0,           418.4,        1134.0,           0.0,      0.0000,         696.667
      0.9,     30000.0,                1.000000,           1.000000,     42.0,           462.5,        1134.0,           0.0,      0.0000,         770.000
      0.9,     30000.0,                1.000000,           1.000000,     46.0,           506.5,        1134.0,           0.0,      0.0000,         843.333
      0.9,     30000.0,                1.000000,           1.000000,     48.0,           528.6,        1134.0,           0.0,      0.0000,         880.000
